kind,left_group,right_group,direction,bin_lower,bin_upper,count
nearest_cross_group,development,test,right_to_left,0.19,0.20000000000000001,1
nearest_cross_group,development,test,right_to_left,0.20000000000000001,0.20999999999999999,0
nearest_cross_group,development,test,right_to_left,0.20999999999999999,0.22,0
nearest_cross_group,development,test,right_to_left,0.22,0.23000000000000001,0
nearest_cross_group,development,test,right_to_left,0.23000000000000001,0.23999999999999999,0
nearest_cross_group,development,test,right_to_left,0.23999999999999999,0.25,0
nearest_cross_group,development,test,right_to_left,0.25,0.26000000000000001,0
nearest_cross_group,development,test,right_to_left,0.26000000000000001,0.27000000000000002,0
nearest_cross_group,development,test,right_to_left,0.27000000000000002,0.28000000000000003,0
nearest_cross_group,development,test,right_to_left,0.28000000000000003,0.28999999999999998,0
nearest_cross_group,development,test,right_to_left,0.28999999999999998,0.29999999999999999,0
nearest_cross_group,development,test,right_to_left,0.29999999999999999,0.31,0
nearest_cross_group,development,test,right_to_left,0.31,0.32000000000000001,0
nearest_cross_group,development,test,right_to_left,0.32000000000000001,0.33000000000000002,2
nearest_cross_group,development,test,right_to_left,0.33000000000000002,0.34000000000000002,0
nearest_cross_group,development,test,right_to_left,0.34000000000000002,0.35000000000000003,0
nearest_cross_group,development,test,right_to_left,0.35000000000000003,0.35999999999999999,0
nearest_cross_group,development,test,right_to_left,0.35999999999999999,0.37,0
nearest_cross_group,development,test,right_to_left,0.37,0.38,0
nearest_cross_group,development,test,right_to_left,0.38,0.39000000000000001,0
nearest_cross_group,development,test,right_to_left,0.39000000000000001,0.40000000000000002,0
nearest_cross_group,development,test,right_to_left,0.40000000000000002,0.41000000000000003,0
nearest_cross_group,development,test,right_to_left,0.41000000000000003,0.41999999999999998,0
nearest_cross_group,development,test,right_to_left,0.41999999999999998,0.42999999999999999,0
nearest_cross_group,development,test,right_to_left,0.42999999999999999,0.44,0
nearest_cross_group,development,test,right_to_left,0.44,0.45000000000000001,1
nearest_cross_group,development,test,right_to_left,0.45000000000000001,0.46000000000000002,0
nearest_cross_group,development,test,right_to_left,0.46000000000000002,0.47000000000000003,2
nearest_cross_group,development,test,right_to_left,0.47000000000000003,0.47999999999999998,0
nearest_cross_group,development,test,right_to_left,0.47999999999999998,0.48999999999999999,0
nearest_cross_group,development,test,right_to_left,0.48999999999999999,0.5,0
nearest_cross_group,development,test,right_to_left,0.5,0.51000000000000001,0
nearest_cross_group,development,test,right_to_left,0.51000000000000001,0.52000000000000002,1
nearest_cross_group,development,test,right_to_left,0.52000000000000002,0.53000000000000003,0
nearest_cross_group,development,test,right_to_left,0.53000000000000003,0.54000000000000004,0
nearest_cross_group,development,test,right_to_left,0.54000000000000004,0.55000000000000004,1
nearest_cross_group,development,test,right_to_left,0.55000000000000004,0.56000000000000005,2
nearest_cross_group,development,test,right_to_left,0.56000000000000005,0.57000000000000006,0
nearest_cross_group,development,test,right_to_left,0.57000000000000006,0.57999999999999996,1
nearest_cross_group,development,test,right_to_left,0.57999999999999996,0.58999999999999997,0
nearest_cross_group,development,test,right_to_left,0.58999999999999997,0.59999999999999998,1
nearest_cross_group,development,test,right_to_left,0.59999999999999998,0.60999999999999999,1
nearest_cross_group,development,test,right_to_left,0.60999999999999999,0.62,0
nearest_cross_group,development,test,right_to_left,0.62,0.63,1
nearest_cross_group,development,test,right_to_left,0.63,0.64000000000000001,0
nearest_cross_group,development,test,right_to_left,0.64000000000000001,0.65000000000000002,0
nearest_cross_group,development,test,right_to_left,0.65000000000000002,0.66000000000000003,1
