protocol,candidate_id,model_name,model_type,stage,metric,mean,std,ci95_low,ci95_high
datasail,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.0924873298933671,0.1359238997360382,-0.0762844829043299,0.2612591426910642
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,AUROC,0.6822190312497377,0.1373834931701222,0.5116348938329238,0.8528031686665516
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,AUPRC,0.4669752441703306,0.1856889699246097,0.2364119353514006,0.6975385529892605
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,Accuracy,0.7686677442906877,0.0793364819551532,0.6701584909028312,0.8671769976785443
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,F1,0.4008214008214008,0.2197243797708457,0.1279975489322896,0.6736452527105119
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,MCC,0.318792598006225,0.2184239662103804,0.0475834228179196,0.5900017731945304
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,AUROC,0.6023989898989899,0.0506575192262485,0.539499372037442,0.6652986077605377
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,AUPRC,0.3116638565011579,0.0303985657286914,0.2739190518388109,0.349408661163505
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,Accuracy,0.7659574468085106,0.0,0.7659574468085106,0.7659574468085106
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,F1,0.0,0.0,0.0,0.0
datasail,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,MCC,0.0,0.0,0.0,0.0
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,AUROC,0.7376201491173167,0.0319545224114597,0.6979433690592117,0.7772969291754216
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,AUPRC,0.4539319450017888,0.1020354207416945,0.3272382365252528,0.5806256534783247
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,Accuracy,0.7141474749498316,0.0871598666643212,0.6059242064245032,0.8223707434751599
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,F1,0.3719365064086706,0.1538604831579757,0.1808934837251752,0.562979529092166
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,MCC,0.23821518126504,0.137890722584562,0.0670012353454863,0.4094291271845938
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,AUROC,0.5773358585858587,0.1336793443530929,0.4113510293991392,0.7433206877725781
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,AUPRC,0.3586579521000472,0.1125315816566358,0.2189315384960751,0.4983843657040193
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,Accuracy,0.6872340425531915,0.0965099440854615,0.5674011195136155,0.8070669655927676
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,F1,0.2774557232327749,0.0801513645268781,0.1779346594928438,0.376976786972706
datasail,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,MCC,0.1046739678090349,0.1782258039615885,-0.1166225965209917,0.3259705321390617
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.7374245346313979,0.0612417901426938,0.6613828086256646,0.8134662606371312
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.492637479076174,0.1080571389951278,0.3584668198370234,0.6268081383153247
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.741382305259584,0.1044208136746518,0.6117267402566253,0.8710378702625428
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.4497224627009459,0.098931770390214,0.3268824451288558,0.5725624802730361
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.3196013935879959,0.1136873918031906,0.1784398521362881,0.4607629350397036
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.6268939393939394,0.1275291591060799,0.46854557381072,0.7852423049771589
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.3618541371462093,0.1435894442407932,0.1835642937103292,0.5401439805820893
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.7319148936170212,0.0682842831314094,0.6471287576095974,0.816701029624445
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.1734767025089605,0.1528113360967598,-0.0162636320398017,0.3632170370577229
datasail,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.0673585544329248,0.2100443533211651,-0.1934459571119577,0.3281630659778073
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.7361804395391005,0.0865049625344866,0.6287703418940628,0.8435905371841382
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.4752279961019594,0.1402665722031512,0.3010640432458573,0.6493919489580615
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.7187055823974454,0.1042907303200601,0.5892115372126487,0.8481996275822421
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.397237458354724,0.1500414659955579,0.2109363717903251,0.5835385449191229
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.2746793821870396,0.1235362577484959,0.121288858467911,0.4280699059061681
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.5478535353535354,0.1340313610192015,0.3814316197457412,0.7142754509613296
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.3279406115005196,0.1275861311862983,0.1695215057363902,0.486359717264649
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.6468085106382979,0.1091138842975156,0.5113257288019015,0.7822912924746943
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.1533104105744614,0.1109405388001827,0.0155595376049464,0.2910612835439765
datasail,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,-0.0452777173996272,0.2101363424290378,-0.3061964485079821,0.2156410137087276
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,AUROC,0.6704723226032503,0.1393346968851616,0.4974654457803106,0.84347919942619
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,AUPRC,0.4348130934048832,0.1993079611796508,0.1873395734527169,0.6822866133570495
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,Accuracy,0.7512544545272425,0.0997411731454162,0.6274094306939708,0.8750994783605142
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,F1,0.3463901689708141,0.2337003330004816,0.0562128791158844,0.6365674588257437
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,MCC,0.2555515450038642,0.2448713338029176,-0.0484963743713556,0.559599464379084
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,AUROC,0.7071969696969698,0.0495458149267672,0.6456777150407361,0.7687162243532034
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,AUPRC,0.404737322558486,0.0923717225116234,0.2900426802637348,0.5194319648532373
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,Accuracy,0.7595744680851064,0.0142727743244667,0.741852478051929,0.7772964581182839
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,F1,0.0,0.0,0.0,0.0
datasail,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,MCC,-0.0200731263865498,0.0448848751212701,-0.0758050598885028,0.0356588071154032
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,AUROC,0.7290639193653846,0.0539591185822327,0.6620648244470183,0.7960630142837509
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,AUPRC,0.5021200513661126,0.1073660966373585,0.368807434543838,0.6354326681883872
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,Accuracy,0.7229403348245056,0.1022873668262295,0.5959337939653141,0.8499468756836971
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,F1,0.4030349456506933,0.1487153640156618,0.218380432172678,0.5876894591287085
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,MCC,0.2687261715469559,0.117535666160728,0.1227863663702831,0.4146659767236286
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,AUROC,0.5435606060606061,0.1388644951029746,0.3711375618624992,0.7159836502587129
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,AUPRC,0.3121073825526989,0.1152911436421871,0.168954520180456,0.4552602449249417
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,Accuracy,0.7404255319148936,0.0315582914344496,0.7012407375959151,0.779610326233872
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,F1,0.1655555555555555,0.1875935980375966,-0.0673726614212369,0.398483772532348
datasail,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,MCC,0.0508486769690233,0.1897960840809516,-0.1848142876343493,0.2865116415723959
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,AUROC,0.6705647211644331,0.1568526163810764,0.4758064743799841,0.8653229679488821
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,AUPRC,0.4630006881787755,0.1771318888886024,0.2430623988119681,0.6829389775455829
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,Accuracy,0.7536982500973164,0.0679172596875174,0.66936783388667,0.8380286663079628
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,F1,0.3764625302175665,0.2245557787283876,0.0976397041819163,0.6552853562532166
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,MCC,0.2729701794011127,0.2169092141118313,0.0036418173597794,0.542298541442446
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,AUROC,0.7194444444444444,0.060744987549564,0.6440195803328147,0.7948693085560742
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,AUPRC,0.3776436774430171,0.0630919631475347,0.2993046582267245,0.4559826966593098
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,Accuracy,0.7553191489361702,0.0184260724209454,0.732440158182787,0.7781981396895535
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,F1,0.0,0.0,0.0,0.0
datasail,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,MCC,-0.0347707956164832,0.0520114155322854,-0.0993514977785382,0.0298099065455716
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,AUROC,0.7209037356462584,0.0826477744281695,0.6182829696071345,0.8235245016853824
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,AUPRC,0.4719214319519906,0.1194293628031834,0.3236302918308616,0.6202125720731196
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,Accuracy,0.714559541540422,0.0760387239743369,0.6201449955121343,0.8089740875687097
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,F1,0.4401459097466357,0.1148464243761426,0.2975452392763479,0.5827465802169235
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,MCC,0.2991488760653669,0.1044397615187606,0.1694697842065346,0.4288279679241991
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,AUROC,0.4168560606060605,0.1422029500046553,0.2402877771469098,0.5934243440652113
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,AUPRC,0.2392397147016696,0.0665127055402612,0.156653282809199,0.3218261465941403
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,Accuracy,0.6340425531914894,0.0700029101121791,0.5471224599357022,0.7209626464472766
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,F1,0.1273906829843686,0.1068414738487004,-0.0052705286085919,0.2600518945773292
datasail,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,MCC,-0.0971303899126204,0.1361878885391415,-0.2662299881030598,0.0719692082778189
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.7007475487175343,0.1031964404159919,0.572612243910217,0.8288828535248516
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.474753169831018,0.1308529863760971,0.3122777275903702,0.6372286120716658
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.7079464729727069,0.0807310487532309,0.607705636198587,0.8081873097468267
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.4570048187399853,0.0837078300127141,0.3530678198454373,0.5609418176345332
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.3084235277449595,0.0922884543485068,0.1938322765305468,0.4230147789593723
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.4498737373737373,0.1169980113167583,0.3046015188602816,0.5951459558871931
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.237248790025196,0.0588372742426913,0.1641926648456044,0.3103049152047876
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.625531914893617,0.078680264200428,0.5278374634667848,0.7232263663204492
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.1217588325652841,0.1011789387640315,-0.0038714130744773,0.2473890782050456
datasail,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,-0.1096884178038187,0.1496162658797503,-0.2954615486923873,0.0760847130847498
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,AUROC,0.7219034065276908,0.0872833423663606,0.6135268226684872,0.8302799903868944
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,AUPRC,0.5348760278119363,0.1891467798838819,0.3000192808539478,0.7697327747699249
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,Accuracy,0.7558893047814791,0.0527188320613142,0.6904302289835947,0.8213483805793634
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,F1,0.3276228637177554,0.2575629636374404,0.0078162044984798,0.647429522937031
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,MCC,0.2586159145693122,0.1758346144527371,0.0402884041653088,0.4769434249733156
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,AUROC,0.488510101010101,0.0375476105359379,0.4418885847890505,0.5351316172311517
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,AUPRC,0.2850484544476324,0.0340786426278865,0.2427342307889335,0.3273626781063312
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,Accuracy,0.7659574468085106,0.0106382978723403,0.7527482553382578,0.7791666382787634
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,F1,0.0347826086956521,0.04762804847871,-0.0243554244050658,0.0939206417963701
datasail,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,MCC,0.0521087832900602,0.1258726463612631,-0.1041827500553545,0.2084003166354749
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.7216455091476722,0.0895733011966194,0.6104255658515675,0.832865452443777
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.5221734321456585,0.182801067689982,0.2951959275617981,0.7491509367295188
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.7597304956789172,0.0488493418538559,0.6990760265630357,0.8203849647947986
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.3252133712660028,0.2311182589875453,0.0382421497536337,0.612184592778372
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.2316558159304399,0.1727563577381514,0.0171504660661666,0.4461611657947133
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.5580808080808081,0.1093694200698889,0.4222807366756024,0.6938808794860136
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.2911832486845845,0.0787458956796392,0.1934073050128669,0.3889591923563021
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.7659574468085106,0.0075224125658143,0.7566171379459034,0.7752977556711179
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.017391304347826,0.0388881387391267,-0.0308946974817008,0.065677306177353
datasail,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.0260543916450301,0.0936509514419612,-0.0902286231579822,0.1423374064480424
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.7192853193636676,0.053689655651418,0.6526208068653444,0.7859498318619907
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.5341282285487098,0.120541311123083,0.3844564222308984,0.6838000348665212
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.7538228253145994,0.0532413882121856,0.6877149103571382,0.8199307402720607
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.3505197718265603,0.1870441766867434,0.1182737515609667,0.5827657920921538
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.2753746177849215,0.0935267910042616,0.1592457685274019,0.3915034670424411
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.5898989898989899,0.0988623563941808,0.4671451611867456,0.7126528186112342
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.3545859641034025,0.1084368755760974,0.219943799622861,0.4892281285839439
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.7702127659574468,0.0193254277921116,0.7462170780180952,0.7942084538967984
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.0807759197324414,0.0980495415506522,-0.0409686660513877,0.2025205055162707
datasail,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,0.1048012964584157,0.1485170834821642,-0.0796070192196109,0.2892096121364423
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.6916792349850324,0.0923849586861077,0.57696815780895,0.8063903121611147
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.4466923385273161,0.0996824460299257,0.3229202340390673,0.570464443015565
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.7173874753525709,0.0688379649491622,0.6319138525655833,0.8028610981395584
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.4099228229950384,0.0832202073214278,0.306591287640968,0.5132543583491088
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.2551183626666954,0.0674882828249082,0.1713205915824133,0.3389161337509776
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.5869949494949496,0.0846658933761012,0.4818683578140859,0.6921215411758133
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.2965529436059126,0.0558751565309345,0.2271747733474511,0.3659311138643741
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.725531914893617,0.0554825736612991,0.6566412006506933,0.7944226291365407
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.0244444444444444,0.0337016686402291,-0.0174017041855209,0.0662905930744098
datasail,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,-0.0593072185639046,0.0664882329282119,-0.1418632636950517,0.0232488265672423
datasail,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,AUROC,0.7157215231691361,0.1035596837681917,0.5871351921688054,0.8443078541694667
datasail,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,AUPRC,0.5270231671862577,0.2072896482156853,0.2696390737965177,0.7844072605759977
datasail,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,Accuracy,0.7828939561994253,0.0457097697382944,0.7261377807492011,0.8396501316496494
datasail,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,F1,0.3083657821120728,0.2785097871668188,-0.0374497937603595,0.6541813579845052
datasail,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,MCC,0.2490010420925378,0.2413567183226646,-0.0506829057733223,0.5486849899583979
