source,source_row,raw_smiles,canonical_smiles,status,representative_source_row
zinc,13350,COc1ccc(OC)c(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,COc1ccc(OC)c(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,within_source_duplicate,8414
zinc,13351,COCc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,COCc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,within_source_duplicate,8415
zinc,13352,CC(=O)Nc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,CC(=O)Nc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,training_overlap,
zinc,13353,CC(=O)Nc1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,CC(=O)Nc1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8417
zinc,13354,CN(C)c1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,CN(C)c1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8418
zinc,13355,COc1cccc(OC)c1CC(=O)N[C@H](CN1CCCC1)c1ccccc1,COc1cccc(OC)c1CC(=O)N[C@H](CN1CCCC1)c1ccccc1,within_source_duplicate,8419
zinc,13356,CC(=O)Nc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,CC(=O)Nc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,within_source_duplicate,8420
zinc,13357,CC(=O)Oc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,CC(=O)Oc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,within_source_duplicate,8421
zinc,13358,COCc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,COCc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,within_source_duplicate,8422
zinc,13359,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(OC)c1,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(OC)c1,within_source_duplicate,8423
zinc,13360,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc(OC)c1,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc(OC)c1,within_source_duplicate,8424
zinc,13361,COc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1OC,COc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1OC,within_source_duplicate,8425
zinc,13362,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1OC,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1OC,within_source_duplicate,8426
zinc,13363,COc1ccc(F)cc1CC(=O)N[C@H](CN1CCCC1)c1ccccc1,COc1ccc(F)cc1CC(=O)N[C@H](CN1CCCC1)c1ccccc1,within_source_duplicate,8427
zinc,13364,COCc1cccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,COCc1cccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,within_source_duplicate,8428
zinc,13365,COc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1F,COc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1F,within_source_duplicate,8429
zinc,13366,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1C,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1C,within_source_duplicate,8430
zinc,13367,CN(C)C1CCN(CCNc2ncc(C(F)(F)F)cc2Cl)CC1,CN(C)C1CCN(CCNc2ncc(C(F)(F)F)cc2Cl)CC1,within_source_duplicate,8431
zinc,13368,CN(C)C1CCN(CCNc2ccc(C(F)(F)F)c(Cl)n2)CC1,CN(C)C1CCN(CCNc2ccc(C(F)(F)F)c(Cl)n2)CC1,within_source_duplicate,8432
zinc,13369,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(OC)c2ccccc2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(OC)c2ccccc2)cc1,within_source_duplicate,8433
zinc,13370,CC(=O)Nc1cccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,CC(=O)Nc1cccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,within_source_duplicate,8434
zinc,13371,CC(=O)Nc1ccccc1CC(=O)N[C@H](CN1CCCC1)c1ccccc1,CC(=O)Nc1ccccc1CC(=O)N[C@H](CN1CCCC1)c1ccccc1,within_source_duplicate,8435
zinc,13372,COc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c(F)c1,COc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c(F)c1,within_source_duplicate,8436
zinc,13373,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(O)c(F)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(O)c(F)c2)cc1,within_source_duplicate,8437
zinc,13374,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,within_source_duplicate,8438
zinc,13375,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,within_source_duplicate,8439
zinc,13376,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,within_source_duplicate,8440
zinc,13377,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2ncc(C(=O)N(C)C)cc2Cl)C1,within_source_duplicate,8441
zinc,13378,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(F)cc2F)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(F)cc2F)cc1,within_source_duplicate,8442
zinc,13379,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2c(F)cccc2F)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2c(F)cccc2F)cc1,within_source_duplicate,8443
zinc,13380,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(F)c(F)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(F)c(F)c2)cc1,within_source_duplicate,8444
zinc,13381,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(F)c2F)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(F)c2F)cc1,within_source_duplicate,8445
zinc,13382,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(C)c(O)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(C)c(O)c2)cc1,within_source_duplicate,8446
zinc,13383,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(CO)c1ccc(Cl)cc1,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(CO)c1ccc(Cl)cc1,within_source_duplicate,8447
zinc,13384,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(CO)c1ccc(Cl)cc1,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(CO)c1ccc(Cl)cc1,within_source_duplicate,8447
zinc,13385,C[S@@+]([O-])c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,C[S@@+]([O-])c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,within_source_duplicate,8449
zinc,13386,C[S@+]([O-])c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,C[S@+]([O-])c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,within_source_duplicate,8450
zinc,13387,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(OC)c2ccccc2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(OC)c2ccccc2)cc1,within_source_duplicate,8433
zinc,13388,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccccc2C)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccccc2C)cc1,within_source_duplicate,8452
zinc,13389,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccccc2OC)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccccc2OC)cc1,within_source_duplicate,8453
zinc,13390,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(F)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(F)c2)cc1,within_source_duplicate,8454
zinc,13391,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(C)cc2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(C)cc2)cc1,within_source_duplicate,8455
zinc,13392,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccccc2F)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccccc2F)cc1,within_source_duplicate,8456
zinc,13393,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cc(F)ccc2F)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cc(F)ccc2F)cc1,within_source_duplicate,8457
zinc,13394,COc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccc(OC)cc2)cc1,COc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccc(OC)cc2)cc1,within_source_duplicate,8458
zinc,13395,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(C)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(C)c2)cc1,within_source_duplicate,8459
zinc,13396,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(OC)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2cccc(OC)c2)cc1,within_source_duplicate,8460
zinc,13397,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(F)cc2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(F)cc2)cc1,within_source_duplicate,8461
zinc,13398,COC1CCN(CCNc2ncc(C(=O)OC(C)(C)C)cc2Cl)CC1,COC1CCN(CCNc2ncc(C(=O)OC(C)(C)C)cc2Cl)CC1,within_source_duplicate,8462
zinc,13399,C[C@@H]1CCCN([C@@H](C)CNc2ncccc2I)C1,C[C@@H]1CCCN([C@@H](C)CNc2ncccc2I)C1,within_source_duplicate,8463
zinc,13400,C[C@H]1CCCN([C@H](C)CNc2ncccc2I)C1,C[C@H]1CCCN([C@H](C)CNc2ncccc2I)C1,within_source_duplicate,8464
zinc,13401,C[C@H]1CCCN([C@@H](C)CNc2ncccc2I)C1,C[C@H]1CCCN([C@@H](C)CNc2ncccc2I)C1,within_source_duplicate,8465
zinc,13402,C[C@@H]1CCCN([C@H](C)CNc2ncccc2I)C1,C[C@@H]1CCCN([C@H](C)CNc2ncccc2I)C1,within_source_duplicate,8466
zinc,13403,CC[C@@H]1CCCCN1CCNc1ncccc1I,CC[C@@H]1CCCCN1CCNc1ncccc1I,within_source_duplicate,8467
zinc,13404,CC[C@H]1CCCCN1CCNc1ncccc1I,CC[C@H]1CCCCN1CCNc1ncccc1I,within_source_duplicate,8468
zinc,13405,COC(=O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,COC(=O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8469
zinc,13406,COC(=O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,COC(=O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8469
zinc,13407,COC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(F)cc1,COC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(F)cc1,within_source_duplicate,8471
zinc,13408,COC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(F)cc1,COC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(F)cc1,within_source_duplicate,8471
zinc,13409,CC(=O)c1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1,CC(=O)c1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1,within_source_duplicate,8473
zinc,13410,COc1cccc(C(OC)C(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,COc1cccc(C(OC)C(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,within_source_duplicate,8474
zinc,13411,COc1cccc(C(OC)C(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,COc1cccc(C(OC)C(=O)N[C@H](CN2CCCC2)c2ccccc2)c1,within_source_duplicate,8474
zinc,13412,COc1cc(C=O)ccc1OCC(=O)N[C@@]1(C)CCCc2ccccc21,COc1cc(C=O)ccc1OCC(=O)N[C@@]1(C)CCCc2ccccc21,within_source_duplicate,8476
zinc,13413,COc1cc(C=O)ccc1OCC(=O)N[C@]1(C)CCCc2ccccc21,COc1cc(C=O)ccc1OCC(=O)N[C@]1(C)CCCc2ccccc21,within_source_duplicate,8477
zinc,13414,COc1ccc(C=O)c(OCC(=O)N[C@@]2(C)CCCc3ccccc32)c1,COc1ccc(C=O)c(OCC(=O)N[C@@]2(C)CCCc3ccccc32)c1,within_source_duplicate,8478
zinc,13415,COc1ccc(C=O)c(OCC(=O)N[C@]2(C)CCCc3ccccc32)c1,COc1ccc(C=O)c(OCC(=O)N[C@]2(C)CCCc3ccccc32)c1,within_source_duplicate,8479
zinc,13416,O=C(O)C(c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)C(c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8480
zinc,13417,O=C(O)C(c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)C(c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8480
zinc,13418,O=C(O)c1cc(F)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)c1cc(F)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8482
zinc,13419,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(O)c1ccccc1Cl,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(O)c1ccccc1Cl,within_source_duplicate,8483
zinc,13420,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(O)c1ccc(Cl)cc1,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(O)c1ccc(Cl)cc1,within_source_duplicate,8484
zinc,13421,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(O)c1ccc(Cl)cc1,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(O)c1ccc(Cl)cc1,within_source_duplicate,8484
zinc,13422,O=C(O)C(c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)C(c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8486
zinc,13423,O=C(O)C(c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)C(c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8486
zinc,13424,O=C(O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8488
zinc,13425,O=C(O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8488
zinc,13426,O=C(O)c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,O=C(O)c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,within_source_duplicate,8490
zinc,13427,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(C=O)cc2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)Cc2ccc(C=O)cc2)cc1,within_source_duplicate,8491
zinc,13428,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2cccc(O)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2cccc(O)c2)cc1,within_source_duplicate,8492
zinc,13429,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2cccc(O)c2)cc1,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2cccc(O)c2)cc1,within_source_duplicate,8492
zinc,13430,COc1ccc(F)c(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,COc1ccc(F)c(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,within_source_duplicate,8494
zinc,13431,COc1ccc(F)cc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,COc1ccc(F)cc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8495
zinc,13432,COc1cccc(F)c1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,COc1cccc(F)c1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8496
zinc,13433,COc1ccc(C)cc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,COc1ccc(C)cc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8497
zinc,13434,COc1cc(O)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,COc1cc(O)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8498
zinc,13435,Cc1cc(O)cc(C)c1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,Cc1cc(O)cc(C)c1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8499
zinc,13436,Cn1c(=O)n(C2CCN(Cc3cc(O)ccc3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3cc(O)ccc3F)CC2)c2ccccc21,within_source_duplicate,8500
zinc,13437,Cn1c(=O)n(C2CCN(Cc3ccc(O)cc3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3ccc(O)cc3F)CC2)c2ccccc21,within_source_duplicate,8501
zinc,13438,COc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)ccc1C,COc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)ccc1C,within_source_duplicate,8502
zinc,13439,Cc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c(C)cc1O,Cc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c(C)cc1O,within_source_duplicate,8503
zinc,13440,COc1cc(F)cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,COc1cc(F)cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,within_source_duplicate,8504
zinc,13441,O=C(O)c1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(O)c1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,within_source_duplicate,8505
zinc,13442,Cc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)ccc1O,Cc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)ccc1O,within_source_duplicate,8506
zinc,13443,Cc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc(C)c1O,Cc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc(C)c1O,within_source_duplicate,8507
zinc,13444,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c(C)c1,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c(C)c1,within_source_duplicate,8508
zinc,13445,Cn1c(=O)n(C2CCN(Cc3cc(Cl)ccc3N)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3cc(Cl)ccc3N)CC2)c2ccccc21,within_source_duplicate,8509
zinc,13446,Cn1c(=O)n(C2CCN(Cc3ccc(O)c(F)c3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3ccc(O)c(F)c3F)CC2)c2ccccc21,within_source_duplicate,8510
zinc,13447,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1N,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1N,within_source_duplicate,8511
zinc,13448,Cn1c(=O)n(C2CCN(Cc3cc(F)c(O)c(F)c3)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3cc(F)c(O)c(F)c3)CC2)c2ccccc21,within_source_duplicate,8512
zinc,13449,COc1cccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1F,COc1cccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1F,within_source_duplicate,8513
zinc,13450,CN(C)c1cccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,CN(C)c1cccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,within_source_duplicate,8514
zinc,13451,COc1cc(C)cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,COc1cc(C)cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,within_source_duplicate,8515
zinc,13452,COc1c(F)cccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,COc1c(F)cccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8516
zinc,13453,Cc1c(O)cccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,Cc1c(O)cccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8517
zinc,13454,Cn1c(=O)n(C2CCN(Cc3c(F)cc(O)cc3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3c(F)cc(O)cc3F)CC2)c2ccccc21,within_source_duplicate,8518
zinc,13455,Cn1c(=O)n(C2CCN(Cc3cc(F)c(O)cc3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3cc(F)c(O)cc3F)CC2)c2ccccc21,within_source_duplicate,8519
zinc,13456,CCOC(=O)c1c(Cl)cc(C)nc1NCCN1CCC(F)(F)CC1,CCOC(=O)c1c(Cl)cc(C)nc1NCCN1CCC(F)(F)CC1,within_source_duplicate,8520
zinc,13457,CC(C)(C)NC(=O)c1ccc(Cl)nc1NCCN1CCC(F)(F)CC1,CC(C)(C)NC(=O)c1ccc(Cl)nc1NCCN1CCC(F)(F)CC1,within_source_duplicate,8521
zinc,13458,CC(C)(C)NC(=O)c1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1,CC(C)(C)NC(=O)c1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1,within_source_duplicate,8522
zinc,13459,CCOC(=O)c1c(C)cc(Cl)nc1NCCN1CCC(F)(F)CC1,CCOC(=O)c1c(C)cc(Cl)nc1NCCN1CCC(F)(F)CC1,within_source_duplicate,8523
zinc,13460,CCOC(=O)c1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1C,CCOC(=O)c1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1C,within_source_duplicate,8524
zinc,13461,CCN(CC)C(=O)c1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1,CCN(CC)C(=O)c1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1,within_source_duplicate,8525
zinc,13462,COC(=O)c1cnc(N[C@@H](C)CN2CCC[C@@H](C)C2)cc1C(F)(F)F,COC(=O)c1cnc(N[C@@H](C)CN2CCC[C@@H](C)C2)cc1C(F)(F)F,within_source_duplicate,8526
zinc,13463,COC(=O)c1cnc(N[C@H](C)CN2CCC[C@H](C)C2)cc1C(F)(F)F,COC(=O)c1cnc(N[C@H](C)CN2CCC[C@H](C)C2)cc1C(F)(F)F,within_source_duplicate,8527
zinc,13464,COC(=O)c1cnc(N[C@@H](C)CN2CCC[C@H](C)C2)cc1C(F)(F)F,COC(=O)c1cnc(N[C@@H](C)CN2CCC[C@H](C)C2)cc1C(F)(F)F,within_source_duplicate,8528
zinc,13465,COC(=O)c1cnc(N[C@H](C)CN2CCC[C@@H](C)C2)cc1C(F)(F)F,COC(=O)c1cnc(N[C@H](C)CN2CCC[C@@H](C)C2)cc1C(F)(F)F,within_source_duplicate,8529
zinc,13466,COc1ccccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,COc1ccccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8530
zinc,13467,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1F,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1F,within_source_duplicate,8531
zinc,13468,COc1cccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,COc1cccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1,within_source_duplicate,8532
zinc,13469,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1C,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1C,within_source_duplicate,8533
zinc,13470,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1,within_source_duplicate,8534
zinc,13471,Cn1c(=O)n(C2CCN(Cc3cccc(F)c3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3cccc(F)c3F)CC2)c2ccccc21,within_source_duplicate,8535
zinc,13472,Cn1c(=O)n(C2CCN(Cc3c(F)cccc3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3c(F)cccc3F)CC2)c2ccccc21,within_source_duplicate,8536
zinc,13473,Cn1c(=O)n(C2CCN(Cc3ccc(F)cc3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3ccc(F)cc3F)CC2)c2ccccc21,within_source_duplicate,8537
zinc,13474,Cn1c(=O)n(C2CCN(Cc3cc(F)ccc3F)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3cc(F)ccc3F)CC2)c2ccccc21,within_source_duplicate,8538
zinc,13475,Cn1c(=O)n(C2CCN(Cc3ccc(F)c(F)c3)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3ccc(F)c(F)c3)CC2)c2ccccc21,within_source_duplicate,8539
zinc,13476,Cn1c(=O)n(C2CCN(Cc3cc(F)cc(F)c3)CC2)c2ccccc21,Cn1c(=O)n(C2CCN(Cc3cc(F)cc(F)c3)CC2)c2ccccc21,within_source_duplicate,8540
zinc,13477,COc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)ccc1F,COc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)ccc1F,within_source_duplicate,8541
zinc,13478,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c(F)c1,COc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c(F)c1,within_source_duplicate,8542
zinc,13479,COc1cc(C)ccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,COc1cc(C)ccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1,within_source_duplicate,8543
