smiles,gpcrdb_cid,species,receptor,source_file
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,213112,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215032,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215055,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215123,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC[C@@H](N)CC1CCCCC1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215136,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215211,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(I)cc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215263,mus,nop,mus-nop.xlsx
Cc1ccc(CNCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)cc1,215326,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215462,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNCc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215469,mus,nop,mus-nop.xlsx
Cc1ccc(C[C@H](N)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)cc1,215513,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,215534,mus,nop,mus-nop.xlsx
CC(C)C[C@H](N)CNCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O,215617,mus,nop,mus-nop.xlsx
Cc1ccc(C[C@H](N)CNCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)cc1,215625,mus,nop,mus-nop.xlsx
COc1ccc(C[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccccc2)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)cc1,215651,mus,nop,mus-nop.xlsx
CC(C)CNCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O,215795,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(C#N)cc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215843,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNCc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,215883,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1F)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215926,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,215987,mus,nop,mus-nop.xlsx
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNCC1CCCCC1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,216219,mus,nop,mus-nop.xlsx
NC(N)=NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,147,rattus,delta,rattus-delta.xlsx
C/C=C1/CN2CC[C@@]34c5cc(O)ccc5N(C)[C@]35OC[C@@]4(C(=O)OC)[C@@H]1C[C@H]25,184561,rattus,delta,rattus-delta.xlsx
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,218893,rattus,delta,rattus-delta.xlsx
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,209968,rattus,delta,rattus-delta.xlsx
N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCc1ccccc1,79975,rattus,delta,rattus-delta.xlsx
C=CCN1C[C@H](C)N([C@@H](c2ccc(C(=O)N(C)CC)cc2)c2cccc(OC)c2)C[C@H]1C,4210,rattus,delta,rattus-delta.xlsx
C=CCN1C[C@H](C)N([C@@H](c2ccc(C(N)=O)cc2)c2cccc(OC)c2)C[C@H]1C,4294,rattus,delta,rattus-delta.xlsx
C=CCN1C[C@H](C)N([C@@H](c2ccc(C(=O)N3CCCC3)cc2)c2cccc(OC)c2)C[C@H]1C,4321,rattus,delta,rattus-delta.xlsx
C=CCN1C[C@H](C)N([C@@H](c2ccc(C(=O)N(C(C)C)C(C)C)cc2)c2cccc(OC)c2)C[C@H]1C,4498,rattus,delta,rattus-delta.xlsx
C=CCN1C[C@H](C)N([C@@H](c2ccc(C(=O)N(C)C)cc2)c2cccc(OC)c2)C[C@H]1C,4519,rattus,delta,rattus-delta.xlsx
CNC(Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)O,4819,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2CC1C(=O)O)N(C)C,4885,rattus,delta,rattus-delta.xlsx
CN(C)[C@@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)O,4935,rattus,delta,rattus-delta.xlsx
CN1C(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCNC(=O)CC[C@@H](C(N)=O)NC(=O)[C@@H]1Cc1ccccc1,210923,rattus,delta,rattus-delta.xlsx
CN[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N1Cc2ccccc2CC1C(=O)O,4971,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1CC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,5050,rattus,delta,rattus-delta.xlsx
NC(=O)[C@@H]1CCC(=O)NCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@H](CCc2ccccc2)C(=O)N1,210926,rattus,delta,rattus-delta.xlsx
NC(=O)[C@@H]1CCC(=O)NCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N1,210928,rattus,delta,rattus-delta.xlsx
NC(=O)[C@H]1CCC(=O)NCCC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NC2(Cc3ccccc3C2)C(=O)N1,210932,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2CC1C(N)=O)N(C)C,5340,rattus,delta,rattus-delta.xlsx
CN[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N1Cc2ccccc2CC1C(N)=O,5443,rattus,delta,rattus-delta.xlsx
NC(=O)[C@@H]1CCC(=O)NCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,210934,rattus,delta,rattus-delta.xlsx
CN[C@H](Cc1c(C)cc(O)cc1C)C(=O)N1Cc2ccccc2CC1C(N)=O,5511,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCC/C=C/CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,5571,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCN(CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,5572,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H]1Cc2ccccc2CN(CC(=O)NCCN(CCNC(=O)CN2Cc3ccccc3C[C@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)C2=O)CCNC(=O)CN2Cc3ccccc3C[C@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)C2=O)C1=O,5573,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,5575,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H]1Cc2ccccc2CN(CC(=O)NCCNC(=O)CN2Cc3ccccc3C[C@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)C2=O)C1=O,5576,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1Cc2c([nH]c3ccccc23)CN(CC(=O)NCCNC(=O)CN2Cc3[nH]c4ccccc4c3C[C@@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)C2=O)C1=O,5577,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@@H](C(=O)N[C@H]1Cc2c([nH]c3ccccc23)CN(CC(=O)NCCNC(=O)CN2Cc3[nH]c4ccccc4c3C[C@H](NC(=O)[C@H](Cc3c(C)cc(O)cc3C)N(C)C)C2=O)C1=O)N(C)C,5578,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1Cc2c([nH]c3ccccc23)CN(CC(=O)NCc2ccc(CNC(=O)CN3Cc4[nH]c5ccccc5c4C[C@@H](NC(=O)[C@@H](N)Cc4c(C)cc(O)cc4C)C3=O)cc2)C1=O,5579,rattus,delta,rattus-delta.xlsx
CN[C@H](Cc1c(C)cc(O)cc1C)C(=O)N1Cc2ccccc2CC1C(=O)O,5624,rattus,delta,rattus-delta.xlsx
NC(=O)[C@@H]1CCC(=O)NCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N2Cc3ccccc3C[C@H]2C(=O)N1,210951,rattus,delta,rattus-delta.xlsx
CCN(CC)C(=O)c1ccc([C@H](c2cccc(OC)c2)N2C[C@@H](C)NC[C@@H]2C)cc1,6558,rattus,delta,rattus-delta.xlsx
N[C@H](Cc1ccc(O)cc1)C(=O)NCCCCCCNC(=O)[C@@H](N)Cc1ccc(O)cc1,6893,rattus,delta,rattus-delta.xlsx
CCCCCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,7165,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@@H](N)C(=O)NCCCCNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,7384,rattus,delta,rattus-delta.xlsx
CCN(CC)C(=O)c1ccc([C@H](c2cccc(OC)c2)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)cc1,7429,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@@H](N)C(=O)NCCCCCCNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,7620,rattus,delta,rattus-delta.xlsx
C/C=C/CN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,7693,rattus,delta,rattus-delta.xlsx
C=C(C)CN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,7882,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCCNC(=O)[C@H](N)Cc1ccccc1,8190,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@@H](N)C(=O)NCCNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,8191,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCc1nc2ccccc2[nH]1,8480,rattus,delta,rattus-delta.xlsx
N[C@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCCNC(=O)[C@@H](N)Cc1ccc(O)cc1,8491,rattus,delta,rattus-delta.xlsx
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]2(OCC4CC4)C=C[C@@]3(C[C@@H]2C(C)(C)C)[C@H]1C5,8520,rattus,delta,rattus-delta.xlsx
CO[C@]12C=C[C@@]3(C[C@@H]1C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,8552,rattus,delta,rattus-delta.xlsx
CCO[C@]12C=C[C@@]3(C[C@@H]1C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,8553,rattus,delta,rattus-delta.xlsx
CCCO[C@]12C=C[C@@]3(C[C@@H]1C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,8554,rattus,delta,rattus-delta.xlsx
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]2(c4ccccc4)C=C[C@@]3(C[C@@H]2C(C)(C)C)[C@H]1C5,8556,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCCNC(=O)[C@H](N)Cc1ccc(O)cc1,8969,rattus,delta,rattus-delta.xlsx
N[C@H](Cc1ccccc1)C(=O)NCCCCNC(=O)[C@@H](N)Cc1ccccc1,9173,rattus,delta,rattus-delta.xlsx
COc1cccc2c1C13CCN(CC4CC4)[C@H](C2)[C@]1(OCCCc1ccccc1)CCC(=O)C3,9229,rattus,delta,rattus-delta.xlsx
CCN(CC)C(=O)c1ccc([C@H](c2cccc(OC)c2)N2C[C@@H](C)N(CC)C[C@@H]2C)cc1,9378,rattus,delta,rattus-delta.xlsx
N[C@H](Cc1ccc(O)cc1)C(=O)NCCNC(=O)[C@@H](N)Cc1ccc(O)cc1,9389,rattus,delta,rattus-delta.xlsx
CCN(CC)C(=O)c1ccc([C@H](c2cccc(OC)c2)N2C[C@@H](C)N(CCc3ccccc3)C[C@@H]2C)cc1,9403,rattus,delta,rattus-delta.xlsx
CCCCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,9419,rattus,delta,rattus-delta.xlsx
Cc1cccc(C)c1C[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,210959,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccn1,10504,rattus,delta,rattus-delta.xlsx
C[N+](C)(C)Cc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,11357,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,12577,rattus,delta,rattus-delta.xlsx
COC(=O)[C@H]1NC(=O)C(Cc2ccccc2)OCCNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(C)(C)SSC1(C)C,12959,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccn1,12970,rattus,delta,rattus-delta.xlsx
Cc1nc(CNC(=O)C(N)Cc2ccc(O)cc2)c(=O)[nH]c1CNC(=O)C(N)Cc1ccc(O)cc1,12975,rattus,delta,rattus-delta.xlsx
Cc1nc(CCNC(=O)C(N)Cc2ccc(O)cc2)c(=O)[nH]c1CCNC(=O)C(N)Cc1ccc(O)cc1,13138,rattus,delta,rattus-delta.xlsx
COC(=O)[C@H]1NC(=O)C(Cc2ccccc2)/C=C\CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(C)(C)SSC1(C)C,13163,rattus,delta,rattus-delta.xlsx
Cc1nc(CCCNC(=O)C(N)Cc2ccc(O)cc2)c(O)nc1CCCNC(=O)C(N)Cc1ccc(O)cc1,13517,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1CC(N)C(=O)NCCc1nc(O)c(CCNC(=O)C(N)Cc2c(C)cc(O)cc2C)nc1C,13575,rattus,delta,rattus-delta.xlsx
COC(=O)[C@H]1NC(=O)C(Cc2ccccc2)CCCNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(C)(C)SSC1(C)C,13682,rattus,delta,rattus-delta.xlsx
Cc1nc(CCCCNC(=O)C(N)Cc2ccc(O)cc2)c(O)nc1CCCCNC(=O)C(N)Cc1ccc(O)cc1,13714,rattus,delta,rattus-delta.xlsx
CN[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N1Cc2ccccc2CC1CN[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,13770,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1CC(N)C(=O)NCc1nc(O)c(CNC(=O)C(N)Cc2c(C)cc(O)cc2C)nc1C,13838,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2CC1CN[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,13849,rattus,delta,rattus-delta.xlsx
COC(=O)[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(C)(C)SSC1(C)C,211053,rattus,delta,rattus-delta.xlsx
COC(=O)[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(C)(C)SSC1(C)C,211054,rattus,delta,rattus-delta.xlsx
CCO[C@@]12Cc3c([nH]c4ccccc34)[C@]3(C)Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)C2C5,13970,rattus,delta,rattus-delta.xlsx
CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccc(N=C=S)cc2)C[C@H]1C,13977,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1cccc2ncccc12,14075,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)NC1CCCCC1,14383,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)NC1C2C[C@H]3C[C@@H](C2)C[C@@H]1C3,14445,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1,14451,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1,14562,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1cccc2cnccc12,14568,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,14656,rattus,delta,rattus-delta.xlsx
CN(C)[C@@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,15280,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1c(F)cc(O)cc1F)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CC(=O)O)c1nc2ccccc2[nH]1,15331,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CC(=O)O)c1nc2ccccc2[nH]1,15332,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1c(F)cc(O)cc1F)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCc1nc2ccccc2[nH]1,15334,rattus,delta,rattus-delta.xlsx
N[C@@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCc1nc2ccccc2[nH]1,15335,rattus,delta,rattus-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C)C(C)C,211070,rattus,delta,rattus-delta.xlsx
CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1c(F)cc(O)cc1F)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,211071,rattus,delta,rattus-delta.xlsx
