zinc_id,smiles
ZINC001161867957,Cc1c([N+](=O)[O-])cnc(NCCN2CCC(N)CC2)c1C
ZINC001262678874,C[C@H](CN1CCCCC1)Nc1cc(N)c([N+](=O)[O-])cn1
ZINC001262678873,C[C@@H](CN1CCCCC1)Nc1cc(N)c([N+](=O)[O-])cn1
ZINC001337734079,C[C@H]1CCCN(CCNc2cc(N)c([N+](=O)[O-])cn2)C1
ZINC001337734081,C[C@@H]1CCCN(CCNc2cc(N)c([N+](=O)[O-])cn2)C1
ZINC001337918619,CN(CCN1CCCCC1)c1cc(N)c([N+](=O)[O-])cn1
ZINC001347919573,CC1CCN(CCNc2cc(N)c([N+](=O)[O-])cn2)CC1
ZINC000024911409,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)cc(F)c2)CC1
ZINC000024911943,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)cc2F)CC1
ZINC000029177390,COc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1
ZINC000029177424,O=C(Cc1ccc(F)cc1)N[C@H](CN1CCCC1)c1ccccc1
ZINC000029177469,O=C(Cc1ccccc1F)N[C@H](CN1CCCC1)c1ccccc1
ZINC000029177521,COc1cccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1
ZINC000029177799,O=C(Cc1cccc(F)c1)N[C@H](CN1CCCC1)c1ccccc1
ZINC000029177823,COc1ccccc1CC(=O)N[C@H](CN1CCCC1)c1ccccc1
ZINC000033968465,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)cc2)CC1
ZINC000038638297,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(F)c2)CC1
ZINC000051286124,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)ccc2F)CC1
ZINC000054058740,CC1CCN([C@@H](CNc2ncc(C(N)=O)cc2Cl)C(C)C)CC1
ZINC000054058741,CC1CCN([C@H](CNc2ncc(C(N)=O)cc2Cl)C(C)C)CC1
ZINC000058102851,O=c1[nH]c2ccccc2n1C1CCN(Cc2cccc(F)c2F)CC1
ZINC000079457942,O=C(Cc1cc(F)ccc1F)N[C@H](CN1CCCC1)c1ccccc1
ZINC000080249851,COC1CCN(CCNc2ncc(C(F)(F)F)cc2Cl)CC1
ZINC000087062340,O=C(Cc1ccc(F)cc1F)N[C@H](CN1CCCC1)c1ccccc1
ZINC000087062381,O=C(Cc1c(F)cccc1F)N[C@H](CN1CCCC1)c1ccccc1
ZINC000087062394,O=C(Cc1ccc(F)c(F)c1)N[C@H](CN1CCCC1)c1ccccc1
ZINC000089435564,Cc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1O
ZINC000121811216,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cccc2F)CC1
ZINC000186167822,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(O)cc(F)c2)CC1
ZINC000265001093,CC[C@H]1CCCCN1CCNc1ncc(C(=O)N(C)C)cc1Cl
ZINC000265001094,CC[C@@H]1CCCCN1CCNc1ncc(C(=O)N(C)C)cc1Cl
ZINC000296458009,CC(=O)c1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1
ZINC000296559398,CC(=O)c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1
ZINC000322272941,C[C@@H](CN1CCCCC1)Nc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000322272943,C[C@H](CN1CCCCC1)Nc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000346099758,OC[C@@H](CN1CCCCC1)Nc1ncc(C(F)(F)F)cc1Cl
ZINC000346099759,OC[C@H](CN1CCCCC1)Nc1ncc(C(F)(F)F)cc1Cl
ZINC000352785114,CCCNC(=O)c1ccc(NC[C@H](C(C)C)N2CCC(C)CC2)nc1
ZINC000352785115,CCCNC(=O)c1ccc(NC[C@@H](C(C)C)N2CCC(C)CC2)nc1
ZINC000359446582,CCOC(=O)c1cc(N[C@H](C)CN2CCCCC2)ncc1Cl
ZINC000359446583,CCOC(=O)c1cc(N[C@@H](C)CN2CCCCC2)ncc1Cl
ZINC000445692625,O=C(Cc1cccc(F)c1F)N[C@H](CN1CCCC1)c1ccccc1
ZINC000448647807,O=C(Cc1ccc(O)c(F)c1)N[C@H](CN1CCCC1)c1ccccc1
ZINC000506062981,COc1cccc(OCC(=O)N[C@@]2(C)CCCc3ccccc32)c1
ZINC000506062982,COc1cccc(OCC(=O)N[C@]2(C)CCCc3ccccc32)c1
ZINC000506120982,COc1ccccc1OCC(=O)N[C@@]1(C)CCCc2ccccc21
ZINC000506120986,COc1ccccc1OCC(=O)N[C@]1(C)CCCc2ccccc21
ZINC000506122226,COc1ccc(OCC(=O)N[C@@]2(C)CCCc3ccccc32)cc1
ZINC000506122227,COc1ccc(OCC(=O)N[C@]2(C)CCCc3ccccc32)cc1
ZINC000637878246,Nc1c(F)cccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000647446128,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2ncc(C(=O)O)cc2Cl)C1
ZINC000647446129,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2ncc(C(=O)O)cc2Cl)C1
ZINC000647446130,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2ncc(C(=O)O)cc2Cl)C1
ZINC000647446131,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2ncc(C(=O)O)cc2Cl)C1
ZINC000647856477,CC(=O)c1ccc(C(F)(F)F)nc1NCCN1CCC(C)CC1
ZINC000647856799,CC(=O)c1ccc(C(F)(F)F)nc1NCCN1CCC[C@@H](C)C1
ZINC000647856800,CC(=O)c1ccc(C(F)(F)F)nc1NCCN1CCC[C@H](C)C1
ZINC000664070957,CC(=O)c1ccc(C(F)(F)F)nc1N(C)CCN1CCCCC1
ZINC000683140622,COC1CCN(CCNc2ncc(Br)cc2Cl)CC1
ZINC000683750287,COC1CCN(CCNc2ncc(Cl)cc2Br)CC1
ZINC000751112994,COC1CCN(CCNc2ccc(C(F)(F)F)c(Cl)n2)CC1
ZINC000753548826,COC(=O)c1cnc(NCCN2CCC(C)CC2)cc1C(F)(F)F
ZINC000753549378,COC(=O)c1cnc(NCCN2CCC[C@@H](C)C2)cc1C(F)(F)F
ZINC000753549381,COC(=O)c1cnc(NCCN2CCC[C@H](C)C2)cc1C(F)(F)F
ZINC000804347888,COC(=O)c1cnc(N[C@H](C)CN2CCCCC2)cc1C(F)(F)F
ZINC000804347889,COC(=O)c1cnc(N[C@@H](C)CN2CCCCC2)cc1C(F)(F)F
ZINC000910276529,C[C@@H]1CCCN([C@H](C)CNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910276530,C[C@@H]1CCCN([C@@H](C)CNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910276531,C[C@H]1CCCN([C@@H](C)CNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910276532,C[C@H]1CCCN([C@H](C)CNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910289934,CC[C@@H]1CCCCN1CCNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000910289936,CC[C@H]1CCCCN1CCNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000910299503,CC1(C)CCCN(CCNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910345222,C[C@@H]1CCCCN1[C@H](C)CNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000910345224,C[C@@H]1CCCCN1[C@@H](C)CNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000910345225,C[C@H]1CCCCN1[C@@H](C)CNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000910345226,C[C@H](CNc1nc(C(F)(F)F)ccc1C(=O)O)N1CCCC[C@@H]1C
ZINC000910346773,C[C@@H]1CCCN(C[C@@H](C)Nc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910346774,C[C@@H]1CCCN(C[C@H](C)Nc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910346776,C[C@H]1CCCN(C[C@H](C)Nc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910346778,C[C@H]1CCCN(C[C@@H](C)Nc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC000910351490,CC1CCN(C[C@@H](C)Nc2nc(C(F)(F)F)ccc2C(=O)O)CC1
ZINC000910351492,CC1CCN(C[C@H](C)Nc2nc(C(F)(F)F)ccc2C(=O)O)CC1
ZINC000929873881,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1cccc(O)c1
ZINC000929873882,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1cccc(O)c1
ZINC001140045618,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(O)ccc2F)CC1
ZINC001140127077,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(O)cc2F)CC1
ZINC001140874012,Nc1cccc(F)c1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001160746669,CC(C)(C)OC(=O)c1ccnc(NCCN2CCC(F)(F)CC2)c1
ZINC001160747616,CCOC(=O)c1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1
ZINC001160747898,CCOC(=O)c1cc(NCCN2CCC(F)(F)CC2)ncc1Cl
ZINC001160748790,CCOC(=O)c1c(C)cc(NCCN2CCC(F)(F)CC2)nc1C
ZINC001160749362,CCOC(=O)c1cnc(NCCN2CCC(F)(F)CC2)c(Cl)c1
ZINC001160752033,CCOC(=O)c1nc(NCCN2CCC(F)(F)CC2)ccc1Cl
ZINC001162153558,COC(=O)c1cnc(NC[C@H](C)N2CCCC[C@H]2C)c(Cl)c1
ZINC001162153559,COC(=O)c1cnc(NC[C@@H](C)N2CCCC[C@@H]2C)c(Cl)c1
ZINC001162153560,COC(=O)c1cnc(NC[C@H](C)N2CCCC[C@@H]2C)c(Cl)c1
ZINC001162153561,COC(=O)c1cnc(NC[C@@H](C)N2CCCC[C@H]2C)c(Cl)c1
ZINC001203353815,Cn1c(=O)n(C2CCN(Cc3ccccc3F)CC2)c2ccccc21
ZINC001203707019,Cc1ccccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1
ZINC001203785599,Cn1c(=O)n(C2CCN(Cc3cccc(F)c3)CC2)c2ccccc21
ZINC001203894949,Cc1cccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1
ZINC001203918077,Cn1c(=O)n(C2CCN(Cc3ccc(F)cc3)CC2)c2ccccc21
ZINC001204171846,Cc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1
ZINC001232509825,Nc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001233049760,O=c1[nH]c2ccccc2n1C1CCN(Cc2cccc(O)c2F)CC1
ZINC001236700041,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(O)c2)CC1
ZINC001307106258,COC(=O)c1cnc(NCCN2CCCC(C)(C)C2)c(Cl)c1
ZINC001458487302,COC(=O)c1cnc(N[C@H](C)CN2CCC(C)CC2)c(Cl)c1
ZINC001458487304,COC(=O)c1cnc(N[C@@H](C)CN2CCC(C)CC2)c(Cl)c1
ZINC001472657809,COC(=O)c1cnc(NC[C@H](C)N2CCC[C@@H](C)C2)c(Cl)c1
ZINC001472657810,COC(=O)c1cnc(NC[C@@H](C)N2CCC[C@H](C)C2)c(Cl)c1
ZINC001472657811,COC(=O)c1cnc(NC[C@H](C)N2CCC[C@H](C)C2)c(Cl)c1
ZINC001472657812,COC(=O)c1cnc(NC[C@@H](C)N2CCC[C@@H](C)C2)c(Cl)c1
ZINC001472666572,COC(=O)c1cnc(N[C@H](C)CN2C[C@H](C)C[C@H](C)C2)c(Cl)c1
ZINC001472666573,COC(=O)c1cnc(N[C@H](C)CN2C[C@H](C)C[C@@H](C)C2)c(Cl)c1
ZINC001472666574,COC(=O)c1cnc(N[C@H](C)CN2C[C@@H](C)C[C@H](C)C2)c(Cl)c1
ZINC001472666575,COC(=O)c1cnc(N[C@@H](C)CN2C[C@H](C)C[C@H](C)C2)c(Cl)c1
ZINC001472668771,COC(=O)c1cnc(N[C@@H](C)CN2CCC[C@@H](C)C2)c(Cl)c1
ZINC001472668772,COC(=O)c1cnc(N[C@H](C)CN2CCC[C@H](C)C2)c(Cl)c1
ZINC001472668773,COC(=O)c1cnc(N[C@@H](C)CN2CCC[C@H](C)C2)c(Cl)c1
ZINC001472668774,COC(=O)c1cnc(N[C@H](C)CN2CCC[C@@H](C)C2)c(Cl)c1
ZINC001559188527,CCCN(CCN1CCCCC1)c1ncc(C(=O)OC)cc1Cl
ZINC001594375246,C[C@H]1CCCCN1CCNc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001594375248,C[C@@H]1CCCCN1CCNc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001594375354,C[C@@H]1CCCCN1[C@H](C)CNc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001594375356,C[C@@H]1CCCCN1[C@@H](C)CNc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001594375358,C[C@H]1CCCCN1[C@@H](C)CNc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001594375361,C[C@H](CNc1cc(C(F)(F)F)c(C(=O)O)cn1)N1CCCC[C@@H]1C
ZINC001594383751,C[C@@H]1CCCN(C[C@@H](C)Nc2cc(C(F)(F)F)c(C(=O)O)cn2)C1
ZINC001594383753,C[C@@H]1CCCN(C[C@H](C)Nc2cc(C(F)(F)F)c(C(=O)O)cn2)C1
ZINC001594383756,C[C@H]1CCCN(C[C@H](C)Nc2cc(C(F)(F)F)c(C(=O)O)cn2)C1
ZINC001594383759,C[C@H]1CCCN(C[C@@H](C)Nc2cc(C(F)(F)F)c(C(=O)O)cn2)C1
ZINC001594416378,CC1CCN(C[C@@H](C)Nc2cc(C(F)(F)F)c(C(=O)O)cn2)CC1
ZINC001594416379,CC1CCN(C[C@H](C)Nc2cc(C(F)(F)F)c(C(=O)O)cn2)CC1
ZINC001595452590,CC[C@@H]1CCCCN1CCNc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001595452591,CC[C@H]1CCCCN1CCNc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001595452619,CC[C@@H]1CCCCN1CCNc1ncc(C(=O)O)cc1C(F)(F)F
ZINC001595452620,CC[C@H]1CCCCN1CCNc1ncc(C(=O)O)cc1C(F)(F)F
ZINC001595880083,CCCN(CCN1CCCCC1)c1ncc(C(=O)O)cc1Cl
ZINC001604164957,C[C@@H](CN1CCCCC1)Nc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001604164958,C[C@H](CN1CCCCC1)Nc1cc(C(F)(F)F)c(C(=O)O)cn1
ZINC001604735444,C[C@@H]1CCCN(C(C)(C)CNc2ncc(C(=O)O)cc2Cl)C1
ZINC001604735445,C[C@H]1CCCN(C(C)(C)CNc2ncc(C(=O)O)cc2Cl)C1
ZINC001604738312,C[C@@H]1CCCN(C[C@@H](C)Nc2ncc(C(=O)O)cc2C(F)(F)F)C1
ZINC001604738313,C[C@@H]1CCCN(C[C@H](C)Nc2ncc(C(=O)O)cc2C(F)(F)F)C1
ZINC001604738314,C[C@H]1CCCN(C[C@H](C)Nc2ncc(C(=O)O)cc2C(F)(F)F)C1
ZINC001604738315,C[C@H]1CCCN(C[C@@H](C)Nc2ncc(C(=O)O)cc2C(F)(F)F)C1
ZINC001604752641,CC1CCN(C[C@@H](C)Nc2ncc(C(=O)O)cc2C(F)(F)F)CC1
ZINC001604752642,CC1CCN(C[C@H](C)Nc2ncc(C(=O)O)cc2C(F)(F)F)CC1
ZINC001611909082,COC(=O)c1cnc(NCC(C)(C)N2CCC[C@@H](C)C2)c(Cl)c1
ZINC001611909083,COC(=O)c1cnc(NCC(C)(C)N2CCC[C@H](C)C2)c(Cl)c1
ZINC001651508429,CC[C@@H]1CCCCN1CCNc1ncc(C(=O)OC)cc1Cl
ZINC001651508430,CC[C@H]1CCCCN1CCNc1ncc(C(=O)OC)cc1Cl
ZINC001776595420,C[C@@H]1C[C@@H](C)CN(CCNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC001776595421,C[C@@H]1C[C@H](C)CN(CCNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC001776595422,C[C@H]1C[C@H](C)CN(CCNc2nc(C(F)(F)F)ccc2C(=O)O)C1
ZINC001776632029,C[C@@H]1CCC[C@@H](C)N1CCNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC001776632030,C[C@@H]1CCC[C@H](C)N1CCNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC001776632031,C[C@H]1CCC[C@H](C)N1CCNc1nc(C(F)(F)F)ccc1C(=O)O
ZINC000253504613,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C=O)[C@H](C2)[C@]42C=C[C@@]1(OC)C([N+](=O)[O-])C2
ZINC000096316365,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C=O)[C@H](C2)[C@]42C=C[C@@]1(OC)C([N+](=O)[O-])C2
ZINC001160751882,COC(=O)c1cc(S(N)(=O)=O)cnc1NCCN1CCC(F)(F)CC1
ZINC000121797520,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(OCC(F)F)cc2)CC1
ZINC000121802321,CCOc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1OC
ZINC000144433757,CC(C)Cc1ccc(C(C)C(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1
ZINC000303216125,C[C@@H](c1ccc(C(F)(F)F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000303216126,C[C@H](c1ccc(C(F)(F)F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000506124088,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)cc2C(F)(F)F)CC1
ZINC000506137121,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(C(F)(F)F)c2)CC1
ZINC000506147170,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)cc(C(F)(F)F)c2)CC1
ZINC000506148702,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(C(F)(F)F)ccc2F)CC1
ZINC000555321731,CC(C)COc1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000607725778,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Cl)ccc2Cl)CC1
ZINC000607781665,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccccc1C(F)(F)F
ZINC000607781666,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccccc1C(F)(F)F
ZINC001127407484,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001127407485,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001127407486,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001127407487,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001127492196,CC(Oc1ccccc1C(F)(F)F)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001127492198,CC(Oc1ccccc1C(F)(F)F)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001127492199,CC(Oc1ccccc1C(F)(F)F)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001127492200,CC(Oc1ccccc1C(F)(F)F)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001137877863,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)ccc(Cl)c2F)CC1
ZINC001138000629,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)ccc(F)c2Cl)CC1
ZINC001138007155,O=c1[nH]c2ccccc2n1C1CCN(Cc2cccc(C(F)(F)F)c2F)CC1
ZINC001138088947,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)ccc2C(F)(F)F)CC1
ZINC001139050064,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cc(Cl)cc2F)CC1
ZINC001139595124,CCOc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1Cl
ZINC001139614810,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1C(C)C
ZINC001140699913,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)c(Cl)cc2F)CC1
ZINC001140835106,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Cl)c(O)c(Cl)c2)CC1
ZINC001142105523,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(Cl)cc(O)cc2Cl)CC1
ZINC001143618134,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(Cl)c2F)CC1
ZINC001143949929,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(Cl)ccc(F)c2F)CC1
ZINC001144125484,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Cl)c(F)cc2F)CC1
ZINC001144723399,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)c(F)cc2Cl)CC1
ZINC001173784839,CC(=O)Oc1ccc(C2CCC(NCCc3cn(C)c4ccccc34)CC2)cc1
ZINC001204462283,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cccc2C(F)(F)F)CC1
ZINC001204466359,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(C(F)(F)F)cc2F)CC1
ZINC001204862773,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(C(F)(F)F)c(F)c2)CC1
ZINC001223016255,CC(C)[C@@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223016256,CC(C)[C@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223016257,CC(C)[C@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223016259,CC(C)[C@@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223018351,CCC(CC)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223018352,CCC(CC)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223022397,CCC[C@@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223022398,CCC[C@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223022399,CCC[C@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223022400,CCC[C@@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001231808050,CC(C)(C)Oc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1
ZINC001232098356,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cc(F)cc2Cl)CC1
ZINC001232626169,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Cl)c(O)c2Cl)CC1
ZINC001232876735,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(F)c2Cl)CC1
ZINC001233208999,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Cl)c(F)c2F)CC1
ZINC001237022258,CC(C)(C)Oc1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001237098099,CC(C)(C)Oc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1
ZINC001237270166,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1C(F)F
ZINC001238319353,CC(C)Oc1c(F)cccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001238421238,CC(C)Oc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1F
ZINC001238443064,CC(C)Oc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(F)c1
ZINC001238459226,CC(C)Oc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1F
ZINC001238482664,Cc1ccc(OC(C)C)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001238695974,CC(C)Oc1cc(F)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001246346582,CC(=O)Oc1ccc(C2CCC(NCCc3c[nH]c4ccccc34)CC2)cc1
ZINC001295211196,CCCCc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccc(OC)cc2)cc1
ZINC001308654502,Cc1cc(C(F)(F)F)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001357510200,CC(Oc1cccc(Br)c1)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001357510201,CC(Oc1cccc(Br)c1)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001357510203,CC(Oc1cccc(Br)c1)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001357510205,CC(Oc1cccc(Br)c1)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001440531913,CCCOC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(F)cc1C
ZINC001440531952,CCCOC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(F)cc1C
ZINC001458246080,CC(Oc1ccccc1Br)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001458246083,CC(Oc1ccccc1Br)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001458246101,CC(Oc1ccccc1Br)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001458246102,CC(Oc1ccccc1Br)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001462032219,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1C(C)(C)C
ZINC001474406579,CCCOc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(C)c1
ZINC001520408696,CC(Oc1ccc(Br)cc1)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001520408697,CC(Oc1ccc(Br)cc1)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001540337870,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(C(F)(F)F)cc1
ZINC001540337871,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(C(F)(F)F)cc1
ZINC001560722720,CCCOc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1C
ZINC001583360693,Cc1cc(OCC(=O)N[C@@]2(C)CCCc3ccccc32)ccc1Br
ZINC001583360694,Cc1cc(OCC(=O)N[C@]2(C)CCCc3ccccc32)ccc1Br
ZINC001587056307,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(F)c1ccc(C(F)(F)F)cc1
ZINC001587056310,O=C(N[C@H](CN1CCCC1)c1ccccc1)C(F)c1ccc(C(F)(F)F)cc1
ZINC001628461119,CC(C)Cc1cccc(C(C)C(=O)N[C@H](CN2CCCC2)c2ccccc2)c1
ZINC001628461120,CC(C)Cc1cccc(C(C)C(=O)N[C@H](CN2CCCC2)c2ccccc2)c1
ZINC001659280102,Cc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1C(F)(F)F
ZINC001664103247,CCOc1c(Cl)cccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001664103571,CCOc1ccc(Cl)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001144306568,Cn1c(=O)n(C2CCN(Cc3cc(Br)c(F)cc3O)CC2)c2ccccc21
